           17.861         -0.918595         -0.790403 
          18.0465         -0.999378         -0.070515 
           18.232         -0.944161          0.658969 
          18.4267         -0.748503           1.32626 
          18.6213         -0.440867           1.79514 
          18.8272        -0.0446592             1.998 
          19.0332          0.359019           1.86666 
          19.2336          0.694739           1.43852 
           19.434           0.92032          0.782334 
          19.6195          0.999524         0.0616897 
          19.8051          0.942688         -0.667351 
          19.9998          0.745421          -1.33319 
          20.1945          0.436527          -1.79938 
          20.4004         0.0399094          -1.99841 
          20.6063         -0.363382          -1.86328 
          20.8065         -0.697808          -1.43257 
          21.0067         -0.921828         -0.775198 
          21.1923         -0.999637        -0.0538962 
          21.3778         -0.941372          0.674742 
          21.5726         -0.742685           1.33928 
          21.7674         -0.432684           1.80309 
          21.9733        -0.0357105           1.99872 
          22.1792          0.367232           1.86026 
          22.3792          0.700514           1.42728 
          22.5793          0.923153          0.768866 
          22.7648          0.999724         0.0469889 
          22.9503          0.940193         -0.681285 
          23.1452          0.740248          -1.34467 
          23.3401          0.429268          -1.80635 
          23.5459         0.0319857          -1.99898 
          23.7518         -0.370642          -1.85755 
          23.9517         -0.702908          -1.42256 
          24.1516         -0.924322         -0.763229 
          24.3371         -0.999791        -0.0408473 
          24.5227         -0.939135          0.687096 
          24.7176         -0.738073           1.34944 
          24.9126         -0.426225           1.80923 
          25.1184        -0.0286711           1.99918 
          25.3242          0.373673           1.85512 
           25.524          0.705033           1.41835 
          25.7237          0.925356          0.758198 
          25.9093          0.999844         0.0353712 
          26.0949          0.938184         -0.692272 
          26.2899          0.736127          -1.35369 
          26.4849          0.423506          -1.81179 
          26.6907         0.0257135          -1.99934 
          26.8965         -0.376374          -1.85294 
          27.0961         -0.706926          -1.41458 
          27.2957         -0.926275         -0.753697 
          27.4813         -0.999884        -0.0304764 
          27.6669         -0.937329          0.696894 
           27.862         -0.734381           1.35748 
           28.057         -0.421071           1.81406 
          28.2628        -0.0230682           1.99947 
          28.4686          0.378787           1.85097 
          28.6681          0.708615           1.41119 
          28.8676          0.927093          0.749661 
          29.0532          0.999915         0.0260914 
          29.2388          0.936557         -0.701032 
          29.4339          0.732813          -1.36086 
           29.629          0.418886          -1.81608 
          29.8348         0.0206971          -1.99957 
          30.0405         -0.380948          -1.84919 
            30.24         -0.710127          -1.40815 
          30.4394         -0.927824         -0.746036 
           30.625         -0.999939        -0.0221555 
          30.8106          -0.93586          0.704743 
          31.0057         -0.731401           1.36389 
          31.2009         -0.416922           1.81788 
          31.4066        -0.0185676           1.99966 
          31.6124          0.382887           1.84759 
